USERID,ORDERDATE,ORDERID,AMOUNTINFO
100192,2016-11-07,4194915227,26
81063,2016-11-07,3982045454,25.5
76198,2016-11-07,4129764000,23.9
119696,2016-11-07,3983663502,23.8
96836,2016-11-07,4190993017,23.5
136776,2016-11-07,4197882498,21.9
67120,2016-11-07,4075060449,19.9
139406,2016-11-07,4190412840,19.9
99463,2016-11-07,4017615360,19.9
78513,2016-11-07,4191164623,19.9
105193,2016-11-07,4198784464,19.9
121746,2016-11-07,4198100249,19.9
117625,2016-11-07,4194081098,19.9
138314,2016-11-07,4192134650,19.9
160871,2016-11-07,3766439575,19.9
150093,2016-11-07,4191332669,19.9
148271,2016-11-07,4199775578,19.9
142294,2016-11-07,4198670460,19.9
151948,2016-11-07,4156171032,19.8
158723,2016-11-07,4198808694,19.5
69369,2016-11-07,4037615399,19
98448,2016-11-07,3995315541,18.8
137927,2016-11-07,4190715551,16.6
105816,2016-11-07,4140189358,15.2
112247,2016-11-07,4103668165,13.9
113642,2016-11-07,4196934677,13.9
115128,2016-11-07,4026185683,13.2
151615,2016-11-07,4107150701,12.9
77072,2016-11-07,4126094465,12.5
123758,2016-11-07,4199177645,12.5
104271,2016-11-07,4144320923,12.5
152882,2016-11-07,4107223595,12
89414,2016-11-07,4020798421,12
103699,2016-11-07,4099992488,11.9
94336,2016-11-07,3989418713,11.9
54073,2016-11-07,4107485361,11.9
107898,2016-11-07,4177586851,11.9
114215,2016-11-07,4113172752,11.9
102962,2016-11-07,4105900757,11.9
148812,2016-11-07,4181164498,11.9
65231,2016-11-07,4160629200,10.9
146986,2016-11-07,4077856983,10.9
58228,2016-11-07,4110193844,10.9
113457,2016-11-07,4111794546,10
85986,2016-11-07,4110868649,9.9
70080,2016-11-07,4127812054,9.9
101514,2016-11-07,4080040942,9.9
68183,2016-11-07,4196260157,9.9
108095,2016-11-07,4185454885,9.9
107501,2016-11-07,4108999413,9.9
116524,2016-11-07,4186205001,9.9
107998,2016-11-07,4107476257,9.9
124147,2016-11-07,4108836084,9.9
134374,2016-11-07,3980755031,9.9
68210,2016-11-07,4175488779,9.9
112919,2016-11-07,4117482014,9.9
156668,2016-11-07,4106963723,9.9
135906,2016-11-07,4107260635,9.9
103396,2016-11-07,4098987394,9.9
63790,2016-11-07,4111882952,9.9
164195,2016-11-07,4102936946,9.9
90478,2016-11-07,4184465353,9.9
128298,2016-11-07,4109885639,9.9
135596,2016-11-07,4104542313,9.9
58671,2016-11-07,4178050714,9.9
122788,2016-11-07,4100973711,9.9
128839,2016-11-07,4032273925,9.9
146195,2016-11-07,4104711208,9.9
56874,2016-11-07,4194581921,9.9
87072,2016-11-07,4081786846,9.8
81563,2016-11-07,4020962663,9.8
55628,2016-11-07,4037904355,9.8
83745,2016-11-07,4083011785,9.8
86229,2016-11-07,4116903023,9.8
51520,2016-11-07,4180162234,9.8
96314,2016-11-07,4201047440,9.8
135063,2016-11-07,4194359716,9
115773,2016-11-07,4098435607,9
107007,2016-11-07,4160434614,9
163097,2016-11-07,4110169944,8.9
128778,2016-11-07,4167075593,8.9
69615,2016-11-07,4097116461,8.9
102349,2016-11-07,4141429100,8.9
109097,2016-11-07,4021085409,8.6
63495,2016-11-07,4199416462,8.6
94382,2016-11-07,4109539855,8.6
74194,2016-11-07,4053116357,7.8
100770,2016-11-07,4140993779,6.9
122222,2016-11-07,4110314259,6.9
55284,2016-11-07,4150044675,6.8
58869,2016-11-07,4109985746,6.3
80655,2016-11-07,4111893672,6
90056,2016-11-07,4038441580,6
100126,2016-11-07,4180249384,6
86049,2016-11-07,4129016702,6
100713,2016-11-07,4109082341,3.9
99527,2016-11-07,4073797488,2.9
157376,2016-11-07,4196942209,0.5
99933,2016-11-07,4193124924,0.5
69746,2016-11-07,4195442592,0.5
77876,2016-11-07,4194739201,0.5
154235,2016-11-07,4192727271,0.5
115151,2016-11-08,4193743558,6799
134957,2016-11-08,4179047385,6480
147458,2016-11-08,4201674397,4999
58442,2016-11-08,4189616107,4899
58855,2016-11-08,4178052579,4729
118190,2016-11-08,4140504191,4599
74171,2016-11-08,4202366513,4588
153783,2016-11-08,4171586656,4499
129162,2016-11-08,4198864393,3999
107038,2016-11-08,4190117518,3899
57004,2016-11-08,4192069208,3869
73372,2016-11-08,4190926100,3444
151199,2016-11-08,4189322129,3288
85653,2016-11-08,4190449232,3199
72156,2016-11-08,4072562118,2999
150209,2016-11-08,4195427900,2999
54716,2016-11-08,4199190794,2999
51410,2016-11-08,4198512463,2988
68751,2016-11-08,3662348883,2699
67503,2016-11-08,4149175530,2598
71573,2016-11-08,4196160570,2499
75883,2016-11-08,4197696707,2488
69626,2016-11-08,4202172450,2429
59862,2016-11-08,4202396586,2429
156073,2016-11-08,4196520216,2299
107937,2016-11-08,4195353682,2280
70989,2016-11-08,4196292786,2278
148928,2016-11-08,4191932378,2244
127427,2016-11-08,4195623811,2099
70054,2016-11-08,3995112599,1888
141054,2016-11-08,4191559205,1759
152936,2016-11-08,4198482323,1499
108647,2016-11-08,4176214660,1499
111192,2016-11-08,4197608978,1499
63846,2016-11-08,4201405333,1348
135174,2016-11-08,4202957444,1329
120746,2016-11-08,4193213947,1299
150376,2016-11-08,4145362547,1299
163851,2016-11-08,4191357930,1200
98128,2016-11-08,4193802106,999
96205,2016-11-08,4190922661,999
101838,2016-11-08,4196182396,999
135675,2016-11-08,4196350275,899
156053,2016-11-08,4193472638,899
101604,2016-11-08,4194230446,799
128042,2016-11-08,4165738900,769
87083,2016-11-08,4197622630,699
72375,2016-11-08,4195593683,688
78985,2016-11-08,4198556696,588
152289,2016-11-08,4199894520,579
73816,2016-11-08,4201024115,558
60611,2016-11-08,4191644752,545
121244,2016-11-08,4191088958,499
113675,2016-11-08,4128292890,499
164912,2016-11-08,4198650989,439
146830,2016-11-08,4193199602,429
97927,2016-11-08,4189009087,428
57543,2016-11-08,4201671400,398
60657,2016-11-08,4196088447,398
103632,2016-11-08,4197231494,339
100957,2016-11-08,4198689999,299
157139,2016-11-08,4185172353,278
58721,2016-11-08,4018413583,269
85730,2016-11-08,3979621828,249
55742,2016-11-08,4144738903,249
123790,2016-11-08,4196207031,248
92250,2016-11-08,4196464927,239
132896,2016-11-08,4195387027,239
78898,2016-11-08,4135578473,229
152927,2016-11-08,4197830673,219
92123,2016-11-08,4192536444,199
157822,2016-11-08,4202186718,199
106207,2016-11-08,3658618522,199
151732,2016-11-08,4173923668,199
55483,2016-11-08,4197586840,188
140232,2016-11-08,3982901331,179
141261,2016-11-08,4192410473,179
76556,2016-11-08,4192410574,179
95329,2016-11-08,4191859772,149
98306,2016-11-08,4192420394,149
65340,2016-11-08,4197921515,139
61127,2016-11-08,3983836626,135
87960,2016-11-08,4194529797,128
129636,2016-11-08,4195382795,126
143141,2016-11-08,4191825916,122
157005,2016-11-08,4172932297,119
160470,2016-11-08,4102777150,119
97782,2016-11-08,4200405059,118
143324,2016-11-08,3913825302,109
151471,2016-11-08,4199252310,99
56638,2016-11-08,4192677936,99
84594,2016-11-08,4191025210,99
119397,2016-11-08,4141503956,99
131663,2016-11-08,3618735860,99
88303,2016-11-08,4202020144,98
73065,2016-11-08,4202435585,96
72910,2016-11-08,4130502890,85
98756,2016-11-08,4001362719,79
119032,2016-11-08,3760658158,79
163307,2016-11-08,4196544461,79
145232,2016-11-08,4200755786,78
62798,2016-11-08,4194398252,77
136317,2016-11-08,4181109352,69
91542,2016-11-08,3567621376,69
57489,2016-11-08,4193518659,69
138947,2016-11-08,4172275179,69
58513,2016-11-08,4192804576,68
161479,2016-11-08,4188290022,66
120724,2016-11-08,4187950740,66
104383,2016-11-08,4180707842,65.9
56116,2016-11-08,4197485012,61
147677,2016-11-08,4189814411,59.9
102977,2016-11-08,4132836513,59
79495,2016-11-08,4190922966,59
120370,2016-11-08,4192908331,59
56744,2016-11-08,4191881573,59
115709,2016-11-08,4132442127,59
99087,2016-11-08,4172091052,59
65067,2016-11-08,3763638826,59
81975,2016-11-08,4193996559,49
70889,2016-11-08,4197007990,49
121993,2016-11-08,4193739836,49
145183,2016-11-08,4191824530,49
148866,2016-11-08,4143827609,49
147347,2016-11-08,4193430806,49
111959,2016-11-08,4195381535,49
73713,2016-11-08,4191047118,49
138228,2016-11-08,4193167380,48
67679,2016-11-08,4191420857,46.9
143280,2016-11-08,4200581870,46
141820,2016-11-08,4193772497,39
96070,2016-11-08,4186193810,39
147934,2016-11-08,4112365348,39
91776,2016-11-08,4198536796,36.9
91693,2016-11-08,4063296327,35
77835,2016-11-08,4023659487,32.9
136716,2016-11-08,3999470868,32.8
163273,2016-11-08,4195616069,31
125109,2016-11-08,4192251289,30.5
135630,2016-11-08,4198219284,29.9
86910,2016-11-08,4168296049,29.9
52291,2016-11-08,4195787838,29.9
92257,2016-11-08,4200160965,29
129824,2016-11-08,4194323930,29
140729,2016-11-08,4029125287,29
131039,2016-11-08,4193322116,28
130288,2016-11-08,4197049344,27.6
117443,2016-11-08,4195483638,26.9
95868,2016-11-08,4190615526,25
63223,2016-11-08,4117297627,23.9
95199,2016-11-08,4137999327,23.9
68624,2016-11-08,4197975294,23.5
128132,2016-11-08,4103307159,21.9
74446,2016-11-08,4190624130,21.9
161633,2016-11-08,4198354467,21.5
102162,2016-11-08,3977435690,21
99957,2016-11-08,4198347846,19.9
101380,2016-11-08,4198041833,19.9
111192,2016-11-08,4191779191,19.9
73357,2016-11-08,4191324124,19.9
123320,2016-11-08,4193081615,19.9
93159,2016-11-08,4191875567,19.9
130323,2016-11-08,4202643361,19.9
64181,2016-11-08,4202943490,19.9
119241,2016-11-08,4197970496,19.9
97215,2016-11-08,4196657900,19.9
139613,2016-11-08,4112403286,19.9
110946,2016-11-08,4139326660,19
62798,2016-11-08,3983091202,18.9
104249,2016-11-08,4125396148,18.9
106842,2016-11-08,4127061053,18.8
143098,2016-11-08,4107225078,18.8
155956,2016-11-08,4115979788,18.8
71284,2016-11-08,4117088805,18.2
146898,2016-11-08,4200922434,17.9
75326,2016-11-08,4139830098,17.5
89085,2016-11-08,4109474964,16.9
141005,2016-11-08,4190194735,16.9
136623,2016-11-08,4077167398,15.5
73468,2016-11-08,3591390850,15
84963,2016-11-08,4074149359,14.9
78161,2016-11-08,4201469332,14.9
143559,2016-11-08,4146006371,14
82487,2016-11-08,4099063944,14
103226,2016-11-08,4111162037,14
158898,2016-11-08,3982782682,13.9
162865,2016-11-08,4184991690,13.2
139594,2016-11-08,4108174214,12.9
114100,2016-11-08,4196053822,12.9
54251,2016-11-08,4101113055,12
165091,2016-11-08,4117033882,11.9
164577,2016-11-08,4126029316,11.9
142142,2016-11-08,3995211400,11.9
130763,2016-11-08,3980423761,11.9
73042,2016-11-08,4118298113,11.9
159298,2016-11-08,4194677493,11.9
158367,2016-11-08,4188478614,11
54281,2016-11-08,4192764374,11
149676,2016-11-08,4116775521,10.9
74898,2016-11-08,4077586786,10.9
93543,2016-11-08,4116293175,10.9
146414,2016-11-08,4192215111,10.9
98085,2016-11-08,4014272592,10.9
72316,2016-11-08,4184612216,10.9
108827,2016-11-08,4096988123,9.9
51415,2016-11-08,4160460934,9.9
160758,2016-11-08,4104643030,9.9
135420,2016-11-08,4167945548,9.9
86914,2016-11-08,4190866902,9.9
53127,2016-11-08,4198442669,9.9
117707,2016-11-08,4112441025,9.9
146337,2016-11-08,4128663248,9.9
97707,2016-11-08,4107323442,9.9
60310,2016-11-08,4192198596,9.9
134948,2016-11-08,4108017650,9.9
145217,2016-11-08,4119623717,9.9
88413,2016-11-08,4179351406,9.9
158648,2016-11-08,4108777762,9.9
127969,2016-11-08,4184597921,9.9
59955,2016-11-08,3999152743,9.9
145711,2016-11-08,4101086735,9.9
136457,2016-11-08,4175847346,9
117288,2016-11-08,3983588180,9
112656,2016-11-08,4198585246,9
72692,2016-11-08,4099165163,8.9
91857,2016-11-08,4077585414,8.9
80723,2016-11-08,4118481487,8.9
122276,2016-11-08,4109083781,6.3
82053,2016-11-08,4107450886,6.3
116265,2016-11-08,4199356915,6.3
57602,2016-11-08,4135270618,6.3
67931,2016-11-08,4180318737,6
86397,2016-11-08,4112412355,6
154301,2016-11-08,4110314288,6
107902,2016-11-08,4081878445,6
82979,2016-11-08,3976488557,6
80324,2016-11-08,4196934693,4
78176,2016-11-08,3977626178,4
101586,2016-11-08,4075037776,4
76394,2016-11-08,4099540548,3.9
82262,2016-11-08,4136493270,0.5
57303,2016-11-08,4189501466,0.5
104084,2016-11-08,4195955193,0.5
158459,2016-11-08,4199807111,0.5
127924,2016-11-08,4181150268,0.5
126712,2016-11-08,3791234132,0.5
94494,2016-11-08,3825974938,0.5
110915,2016-11-08,4196930361,0.5
126768,2016-11-09,4199804794,8299
103245,2016-11-09,4198958989,5288
64674,2016-11-09,4177241021,5199
161341,2016-11-09,4190860875,4799
131165,2016-11-09,4098251209,4599
134949,2016-11-09,4199508213,4548
56543,2016-11-09,4197388328,4499
86141,2016-11-09,4119812517,4349
66506,2016-11-09,4164789399,3999
134278,2016-11-09,4200002524,3999
122654,2016-11-09,3929013297,3988
157217,2016-11-09,4201427776,3599
156401,2016-11-09,4203255681,3599
135550,2016-11-09,4190294014,3444
114320,2016-11-09,4190682877,3399
131744,2016-11-09,4200390724,3399
101423,2016-11-09,4202614741,3399
91985,2016-11-09,4193667485,3344
67339,2016-11-09,4022624922,3299
118425,2016-11-09,4191034637,3299
162885,2016-11-09,4191290744,3299
57481,2016-11-09,4186150526,3199
164475,2016-11-09,4201704678,3199
116688,2016-11-09,4200702582,3149
133871,2016-11-09,4202193973,3139
130415,2016-11-09,4195866800,3099
162132,2016-11-09,4199059852,2950
128988,2016-11-09,4026192193,2899
77569,2016-11-09,4198007759,2896
74974,2016-11-09,4084790511,2799
61618,2016-11-09,4192929706,2788
98297,2016-11-09,4191082685,2586
154375,2016-11-09,4198860263,2499
115267,2016-11-09,4197186749,2365
85611,2016-11-09,4191948386,2244
133524,2016-11-09,4192106545,2244
154380,2016-11-09,4188216164,1999
122550,2016-11-09,4194893553,1888
133231,2016-11-09,4200251580,1888
105620,2016-11-09,4192234474,1788
60066,2016-11-09,4202786329,1699
107559,2016-11-09,4184304444,1698
129617,2016-11-09,3936798343,1599
143384,2016-11-09,4185172972,1399
52413,2016-11-09,3995370731,1399
66924,2016-11-09,3541608519,1299
111417,2016-11-09,4037385845,1247
116644,2016-11-09,4192192432,1199
51990,2016-11-09,4192397346,1198
95750,2016-11-09,4193839376,1129
89378,2016-11-09,4181948308,1099
136225,2016-11-09,3964938351,1099
130164,2016-11-09,4196568276,1098
57339,2016-11-09,4199607335,999
154367,2016-11-09,4199284629,999
108183,2016-11-09,4201639864,939
131950,2016-11-09,4202524659,888
63618,2016-11-09,4153874408,798
56979,2016-11-09,4193969339,791
104204,2016-11-09,4201191072,749
100870,2016-11-09,4190144950,699
106977,2016-11-09,4193992173,598
114409,2016-11-09,4160344938,558
149613,2016-11-09,4107079193,558
87162,2016-11-09,4203182162,528
138832,2016-11-09,4201857718,518
114185,2016-11-09,3886428163,499
112414,2016-11-09,4198249477,499
152087,2016-11-09,4080989306,499
71515,2016-11-09,4141545671,399
107222,2016-11-09,4165455234,399
119736,2016-11-09,4199794485,399
89755,2016-11-09,4198436916,378
135162,2016-11-09,4198022311,339
63025,2016-11-09,3926564804,339
159582,2016-11-09,4176995921,326
144328,2016-11-09,4197275949,299
94567,2016-11-09,4190676452,299
161310,2016-11-09,4106432478,299
115021,2016-11-09,4199095579,286
124967,2016-11-09,4153734773,268
58300,2016-11-09,4155322115,229
152855,2016-11-09,4081112722,219
137985,2016-11-09,4071598602,205
119497,2016-11-09,4193114083,200
82667,2016-11-09,4199444005,199
149240,2016-11-09,4191266767,199
106895,2016-11-09,4140075537,199
93438,2016-11-09,4188096290,199
102081,2016-11-09,4190497029,189
96030,2016-11-09,4199082558,159
123247,2016-11-09,4161902127,154
104242,2016-11-09,4193848993,149
90299,2016-11-09,4196896124,149
54337,2016-11-09,4195938992,140
137915,2016-11-09,4196534378,139
82591,2016-11-09,3982089010,129
81194,2016-11-09,4192690865,129
78517,2016-11-09,3909585014,119
145096,2016-11-09,4197745455,118
136467,2016-11-09,4203265110,99.9
59910,2016-11-09,4201255357,99.9
131899,2016-11-09,4191084791,99
142877,2016-11-09,4197239702,99
136921,2016-11-09,4191455605,99
149484,2016-11-09,4201748537,99
163186,2016-11-09,4194585711,89
145554,2016-11-09,4191438745,89
148465,2016-11-09,4181690285,89
56965,2016-11-09,4197248768,89
147734,2016-11-09,4191555903,82
79967,2016-11-09,4143757054,81
74502,2016-11-09,4196798128,79
94153,2016-11-09,4191924455,78
134491,2016-11-09,4190529243,72
101969,2016-11-09,4190053584,69
64067,2016-11-09,4200830839,69
98629,2016-11-09,3570768685,69
56697,2016-11-09,4196810842,68
95797,2016-11-09,4197622078,66
111997,2016-11-09,4197589242,63
85914,2016-11-09,4013889576,59
61279,2016-11-09,4190318993,59
78190,2016-11-09,4192899298,59
137977,2016-11-09,4190208119,59
154548,2016-11-09,4190323071,59
145892,2016-11-09,4192811498,59
135922,2016-11-09,4191230074,59
61384,2016-11-09,4193878834,59
96373,2016-11-09,4082636162,58
78673,2016-11-09,4195840300,55
67494,2016-11-09,4187600303,49.9
122019,2016-11-09,4108511276,49
152878,2016-11-09,4190433460,49
125622,2016-11-09,4200961038,49
75325,2016-11-09,4190954187,49
141917,2016-11-09,4200169108,49
110981,2016-11-09,4200758173,48
54401,2016-11-09,4171119518,48
62375,2016-11-09,4200444162,44.9
80878,2016-11-09,3619175059,44.9
65962,2016-11-09,4191715059,44.9
138008,2016-11-09,4197498480,39
75903,2016-11-09,4195724920,39
85294,2016-11-09,4196111928,39
53074,2016-11-09,4112331590,39
73875,2016-11-09,4202073119,38
91814,2016-11-09,4200671628,38
141654,2016-11-09,4191381676,35
116580,2016-11-09,4195414409,33.9
121428,2016-11-09,4174217049,33.9
139135,2016-11-09,4110393726,32
63824,2016-11-09,4160434614,30
118116,2016-11-09,4184200465,29.9
117610,2016-11-09,4193939633,29
152256,2016-11-09,4191211549,29
81236,2016-11-09,4159800604,29
88369,2016-11-09,4191382565,29
111241,2016-11-09,4115588299,29
153085,2016-11-09,4196161283,28
129668,2016-11-09,4193940044,28
131950,2016-11-09,4104762110,27.9
128816,2016-11-09,4195377585,26.9
118904,2016-11-09,3569406018,26
143775,2016-11-09,4080964673,25.2
105749,2016-11-09,4032805477,25
134807,2016-11-09,4084943816,24.7
125950,2016-11-09,4082292201,23.9
121527,2016-11-09,3982327041,21.9
52668,2016-11-09,4176560713,21.9
108645,2016-11-09,4032377507,21.6
117080,2016-11-09,3254377551,21.6
143876,2016-11-09,3915813683,20.9
164725,2016-11-09,4171616771,20
152030,2016-11-09,4196440035,19.9
81651,2016-11-09,4192619360,19.9
104991,2016-11-09,4196145937,19.9
161413,2016-11-09,4199390417,19.9
108129,2016-11-09,4166099889,19.9
84714,2016-11-09,4200035767,19.9
148095,2016-11-09,4192134493,19.9
114741,2016-11-09,4183130178,19
162413,2016-11-09,4097259787,18.9
85822,2016-11-09,4201324608,16.9
80818,2016-11-09,4173745431,16
97019,2016-11-09,4190757388,15
59618,2016-11-09,4108185698,13.9
104199,2016-11-09,4109498902,13.8
81975,2016-11-09,4126410189,13
113824,2016-11-09,4194655591,12.9
115131,2016-11-09,4013385982,11.9
161104,2016-11-09,4191777587,11.9
126866,2016-11-09,4106009584,11.9
110102,2016-11-09,4136872729,11
117395,2016-11-09,4107485019,11
157311,2016-11-09,4021837411,10.9
136828,2016-11-09,4111161698,10.9
91968,2016-11-09,4180653759,10.9
112773,2016-11-09,4110633622,10.9
153245,2016-11-09,4101265206,10.9
156143,2016-11-09,4201708274,9.9
92117,2016-11-09,4116190690,9.9
160002,2016-11-09,4101200861,9.9
120346,2016-11-09,4109459586,9.9
104851,2016-11-09,4145860053,9.9
124735,2016-11-09,4108133132,9.9
99554,2016-11-09,4194050569,9.9
159812,2016-11-09,4177837644,9.9
114274,2016-11-09,4109603854,9.9
128670,2016-11-09,4101582715,9.9
146645,2016-11-09,4178050599,9.9
143357,2016-11-09,3983022399,9.9
149112,2016-11-09,4107079673,9.9
145512,2016-11-09,4195510701,9.9
147441,2016-11-09,4191716020,9.9
132003,2016-11-09,4109587589,9.9
98814,2016-11-09,4192975556,9.9
141177,2016-11-09,4194383977,9
106551,2016-11-09,4194467915,9
141688,2016-11-09,4098227454,9
108095,2016-11-09,4190448349,9
127580,2016-11-09,4193981820,9
124125,2016-11-09,4200729450,9
133084,2016-11-09,4201132666,9
81731,2016-11-09,4101086712,8.9
59576,2016-11-09,4180319768,8.9
67332,2016-11-09,4147707006,8.9
66396,2016-11-09,4199688069,8.9
121125,2016-11-09,4128687157,8.6
161701,2016-11-09,4104410042,8.6
152819,2016-11-09,4014580774,8.6
102534,2016-11-09,4099482230,7.9
55953,2016-11-09,3969585448,7.8
104020,2016-11-09,4177403718,7.8
79270,2016-11-09,4077999428,6.9
53266,2016-11-09,4179320705,6.8
126363,2016-11-09,4145439786,6.8
94628,2016-11-09,4146680648,6.3
109351,2016-11-09,4115042717,6.3
125331,2016-11-09,4183836893,6.3
61876,2016-11-09,4101496307,6
149654,2016-11-09,4109800899,6
55446,2016-11-09,4077474013,6
104095,2016-11-09,4106964138,6
94300,2016-11-09,4075531368,0.5
68533,2016-11-09,4153409218,0.5
133715,2016-11-09,3999422734,0.5
