hospitalAddress,hospitalDesc,hospitalName,hospitalSize
医院所在地：江西-南昌,"微整形医生/注射美容医师,激光美容师,皮肤激光医生,助产士,毛囊分离护士,企划主任\企划总监,护士长,妇科手术医生,中医肿瘤科接诊医生,腋臭手术医生,腋臭疝气外科医生,脱发植发现场咨询师,植发手术医生,中医助理,外科医生助理,治疗护士,住院部护士,手术室护士,腹腔镜手术医生,妇科医生\不孕不育医生",南昌润尚国际医疗控股集团,其他 1000人以上人
,,,
医院所在地：浙江-杭州,"前台,护士长,平面设计,护士,企划,财务经理,网电咨询师,激光操作师,现场咨询师,市场专员,美容皮肤科医生,导医,客户专员,整形外科医生,行政院长,人力资源总监,经营主任,文案",杭州康森医疗美容诊所有限公司,其他 50~200人人
,,,
医院所在地：天津-宝坻区,彩超,天津宝坻建设路医院,私立医院 少于50人人
,,,
医院所在地：广东-深圳,"检验士,福永全科医生,输液护士,妇科助理,B超,化验医师,外科医生,（急招）妇科助理,护士长,（急招）妇科医生,妇科助理,B超,化验医生,口腔执业医师,口腔科助理,口腔科护士,导医（急招）,治疗护士（急招）,输液护士急招,福永药剂士,妇科医助,（急招）输液护士 ,检验士,导医,观澜门诊B超兼化验,福永导医 ,公明门诊B超兼化验,外科助理,治疗护士,药剂人员,内科医生,中医科医生,内科医生（全科）,（急招）中医理疗医生,（急招）药房,内科医生（急招） ,（急招）中医科医生、理疗,内科，全科医生",深圳市艾丽康美医院管理有限公司翠宝门诊部,其他 50~200人人
,,,
医院所在地：浙江-杭州,"内科门诊部医生,放射诊断医生",杭州萧山径游医院,专科医院 少于50人人
,,,
医院所在地：江西-南昌,"口腔执业医师,口腔护士长,儿童口腔医师 ,口腔护士,口腔技工,放射科主治医生,医务部主任,正畸医生,口腔助理医师",江西安植雅口腔医院,专科医院 50~200人人
,,,
医院所在地：浙江-宁波,"外科,康复师,B超医生,中医科医师,内科医师（高薪急聘）,护理,内科住院部医助",慈溪友谊医院,其他 200~500人人
,,,
医院所在地：内蒙古-鄂尔多斯,"儿科护士,检验科医生,护士长 ,内科住院医师 ,B超师,放射科医师  ,外科住院医师  ,口腔科医生,放射科,口腔科,中医执业医生 ",杭锦旗康诚仁济医院,私立医院 50~200人人
,,,
医院所在地：山东-临沂,"产后康复师,护士",山东安媞儿母婴护理有限公司,其他 50~200人人
,,,
医院所在地：上海-青浦,"检验师,B超医生,护士,牙科医生,口腔科体检医生,外科医生（女外）,中医师",上海华医淀山湖疗养院有限公司,其他 200~500人人
,,,
医院所在地：浙江-衢州,"药剂,化验,护士,医生",浙江省常山县贞元医院,私立医院 50~200人人
,,,
医院所在地：重庆-荣昌县,"康复医师,ICU医生,骨科医生,护士,超声科医生,内科全科医生",重庆康弗尔骨科医院有限公司,专科医院 少于50人人
,,,
医院所在地：广东-揭阳,"护士,外科医生,B超,助产士,内科医生 ,妇产科医生,儿科医生",惠来荣康医院,私立医院 200~500人人
,,,
医院所在地：福建-泉州,"导医,护士,内科执业医师,检验人员,药剂师,中医科医生,内科主治医师,医生助理,住院部护士 ",德化瓷都医院,私立医院 50~200人人
,,,
医院所在地：江苏-南通,"护士,技师,药剂科,护理,普外,影像科CT,B超心电图,市场科,检验科,麻醉科,内科医生 ,外科骨科,护士",江苏省如皋市场北医院,私立医院 少于50人人
,,,
医院所在地：江苏-无锡,"外科医生,放射科医生,妇产科医生,心电图B超,内科医生,护士,公共卫生医生,针灸理疗医师,检验技师,儿保医师,妇保医师,内科主治医师",惠山区洛社镇社区卫生服务中心,其他 50~200人人
,,,
医院所在地：湖南-岳阳,"口腔医学专业,病理科（医师/技师）,临床药学,麻醉专业,检验和输血科专业,超声诊断专业,影像专业,临床医疗",湖南省岳阳市平江县第一人民医院,公立医院 1000人以上人
,,,
医院所在地：江苏-徐州,"心血管医师,肿瘤外科医师,胸外科医师,泌尿外科医师,呼吸科医师,消化科医师,口腔科医师,影像科医师,临床医师,中医医师,麻醉科医师,检验科医师,心电图医师,重症监护室医师,眼科医师,针灸推拿学,病理诊断师,急诊医学医师,中医医师（肿瘤学）,妇产科医师,耳鼻咽喉科医师",睢宁县中医院,公立医院 500~1000人人
,,,
医院所在地：江苏-徐州,"消化内科医师,康复医师,介入科医师,肌电图医师,脑电图医师,心内科医师,肾内（血透）医师,彩超室医师,影像科医师,眼科医师,耳鼻喉科医师,外科医师,神经外科医师,妇产科医师,肛肠科医师,口腔科医师,麻醉科医师,骨科医师,神经内科医师,呼吸内科医师,ICU医师,肿瘤内科医师",徐州市沛县中医院,公立医院 500~1000人人
,,,
医院所在地：广东-江门,"设备科工程师,医疗保险科办事员,人力资源科办事员,护士（大专）,护士（本科）,药师,针推康复 技师,听力与语言康复治疗师,检验技师,放射技师,放射诊断医生,B超诊断医生,病理科医生,各学科博士,内分泌科 医生,血液病科 医生,肺病科医生,脑病科医生,脾胃病科 医生,内窥镜医生,心病科医生,重症医学科医生,骨伤科医生,普通外科 医生,颅脑外科 医生,泌尿外科 医生,心胸外科,肛肠外科 医生,产科医生,儿科医生,眼科医生,急诊科医生,皮肤科医生,麻醉科医生,口腔科医生",江门市五邑中医院,公立医院 1000人以上人
,,,
医院所在地：贵州-遵义,"诚聘内科医生,外科医生,诚聘妇产科医生",遵义县枫香镇卫生院,其他 50~200人人
,,,
医院所在地：江苏-宿迁,"口腔医生,口腔护士",泗阳县复转军医五官科优抚门诊部,其他 少于50人人
,,,
医院所在地：广西-贵港,"护士  ,医生",贵港市港北区棉新街社区卫生服务站,社区服务 少于50人人
,,,
医院所在地：黑龙江-哈尔滨,"大内科主任,内分泌科主任,心脑血管科主任,彩超医生,放射科医生,内科住院医生,检验科主任,老中医,彩超主任,文案策划,医务科主任,消化呼吸科主任",黑龙江医健老年医院有限公司,私立医院 200~500人人
,,,
医院所在地：江西-南昌,"护士 ,医院市场部转诊业务员 ",南昌建设医院,私立医院 50~200人人
,,,
医院所在地：天津-西青区,"精神科医生,护士,医生,检验技师",天津建华医院,私立医院 200~500人人
,,,
医院所在地：江苏-淮安,"医生,办公人员",淮安华东妇产医院,私立医院 50~200人人
,,,
医院所在地：湖南-长沙,"整形外科医生,现场咨询师,护士",湖南珂迷医疗美容有限公司,其他 少于50人人
,,,
医院所在地：贵州-六盘水,"放射科医生,骨科医生,护士",六盘水泰瑞中医风湿病专科医院,专科医院 少于50人人
,,,
医院所在地：山东-济宁,"主治医生,全科医生,护士",济宁仁济医院,其他 少于50人人
,,,
医院所在地：天津-河西区,"护士,住院医生,中医科医生",天津诺康医院有限责任公司,其他 少于50人人
,,,
医院所在地：江苏-无锡,"护士,整形外科医生,行政",无锡艾菲斯医疗美容门诊有限公司,其他 50~200人人
,,,
医院所在地：天津-宁河县,"口腔科医生,调理师,护士,按摩师",天津市正惠医院,私立医院 少于50人人
,,,
医院所在地：福建-福州,"病案室科员,助产士 ,放射科主治医师,外科医师,放射科医师,康复科主任,皮肤科主治医师,中西医临床医学专业应届生 ,护理专业应届生,超声影像科医生 ,助产专业应届生,康复医学专业应届生,各科护士长,各科护士,中西医结合医师,儿科医师,儿科主治医师,儿科主任,麻醉科医师 ,内科主任,内科主治医师,麻醉科主任,内科医师,麻醉科主治医师,妇产科医师,妇产科主治医师 ,妇产科主任,检验医生,B超,麻醉科医生,放射医生,妇产科医生,内科医生,儿科医生,外科医生,护士",福州新莲花医院有限公司,私立医院 200~500人人
,,,
医院所在地：上海-浦东,"护士,胚胎实验室技术员,医务科主任,妇产科医师,医学影像科医师,泌尿外科医师,B超医师,麻醉科医师,药师,行政助理,人事主管,检验士",上海永远幸妇科医院,私立医院 50~200人人
,,,
医院所在地：甘肃-兰州,"中医医师,护士,化验室,文案编辑,医疗咨询总监,网络客服,新媒体技术员,药剂师,导医,网络咨询",兰州北大皮肤综合门诊部,私立医院 少于50人人
,,,
医院所在地：安徽-合肥,"体检中心护士,销售代表,销售助理/内勤,网络管理员,人事经理/主管,平面设计,主检助理,检验师,体检中心眼科医生,体检中心彩超医生,放射科医生,客户经理,内科医生,市场专员（地推）,销售经理",合肥蜀山乐金健康体检门诊部有限公司,其他 1000人以上人
,,,
医院所在地：江苏-南京,"行政人事专员,内科医生,会计,护理院院长,护士,医务部主任,全科医生,中医全科医生,外科,护工,护士长,护理部主任",南京幸福园护理院,其他 50~200人人
,,,
医院所在地：浙江-杭州,"护理教师,解剖学教师,助产教师",淳安县育才学校,公立医院 少于50人人
,,,
医院所在地：浙江-杭州,"健康管理师,全科家庭医生,护师,护士,内科主治医师（高薪）,针灸推拿医生,儿科副主任医师,内科副主任医师（高薪）,中西医结合副主任医师,儿科主治医生（高薪）",浙江九洲邻家医疗投资集团,其他 200~500人人
,,,
医院所在地：山东-青岛,"理疗推拿医师,麻醉科执业医师,麻醉科副主医师,眼科主治医师,招聘妇产科助产,诚招耳鼻喉科医师,招聘儿科执业医师,招聘内科助理医师,内科执业医师",青岛市城阳区第三人民医院,公立医院 500~1000人人
,,,
医院所在地：浙江-金华,"护理,市场部主任,中药士/师,外科医师,妇科,麻醉科,骨科医师,康复科,药剂,皮肤科,肛肠外科,住院医师,检验,影像（放射科）,B超、心电图,耳鼻咽喉科,内科医师",金华九悦医院,专科医院 50~200人人
,,,
医院所在地：江苏-泰州,"护理（含助产）  ,临床医学（影像诊断方向）,中医康复,临床医学（眼视光方向）,临床医学（妇幼保健方向） ,临床医学（超声诊断方向） ,全科医生,医学检验",兴化市沙沟人民医院,公立医院 少于50人人
,,,
医院所在地：山东-济南,"中医执业医师,中药师,小儿推拿师,中医理疗师,中医药剂师,足疗推拿师",济南市天桥区颐生养生康复中心,其他 少于50人人
,,,
医院所在地：江苏-无锡,"策划设计,美容技师,微整咨询师",宜兴市宜城街道兰盛美容中心,其他 少于50人人
,,,
医院所在地：福建-福州,"护士护理,理疗师健康管理师",福州尊宁健康管理有限公司,其他 少于50人人
,,,
医院所在地：广西-桂林,"中医科医生,内儿科医生",七星区东成综合门诊部,其他 50~200人人
,,,
医院所在地：北京-朝阳,"放射科护士,影像诊断医师,影像技师,导诊护士,超声护士",深圳一脉阳光医学科技有限公司,其他 1000人以上人
,,,
医院所在地：北京-朝阳,"口腔医师 ,医务主任,行政人事专员",北京爱康国宾中关门诊部有限公司,其他 50~200人人
,,,
医院所在地：福建-福州,"中药士,护士,中西医结合医师  ",仓山世宾中西医结合诊所,其他 少于50人人
,,,
医院所在地：重庆-渝北区,"B超医生,中医科医生,内科医生,儿科护士,口腔医生",重庆强森医院管理有限公司,其他 50~200人人
,,,
医院所在地：浙江-杭州,"针灸推拿医师,主任中医师,护士长,中医馆负责人,主办会计,护士",杭州方回春堂富阳中医门诊部有限公司,私立医院 50~200人人
,,,
医院所在地：四川-达州,"理疗室医生,内科医生,外科医生,内科医生",宣汉济康医院,其他 50~200人人
,,,
医院所在地：浙江-金华,"导诊,验光师,药剂师,检验,护士长,护士,市场营销,供应室护士,眼科医生",永康眼科医院,其他 50~200人人
,,,
医院所在地：江西-鹰潭,"外科医生,肛肠科医生,临床医生",鹰潭雅美肛肠专科医院,专科医院 少于50人人
